,STORM,(das) Unwetter,عاصفة,عاصفة,,assifa,,storm,tempête,neurje,(de) storm,ህቦቡላ,hbobula,,,,,طوفان,toofaan,ঝড়বৃষ্টি ,jhorbrishti,طوفان,toofaan,طوفان,toofaan,,,stuhi,oluja,burza / sztorm,невреме,,буря/гроза/ураган,,C: bouřka,,,буря/burya,bahoz,S+N: Storm D: Storm,,,myrsky,,Temporale,fırtına,tormenta,vihar,Tempestade,kategida,καταιγίδα,furtună,փոթորիկ,p’vot’vorik,Audra,bagyo,,,
,THUNDERSTORM,(das) Gewitter,عاصفة رعدية,عاصفة رعدية,,assifa raa'adiya,,thunderstorm,orage,nevihta,(het) onweer,ህቦቡላ,hbobula,,,,,طوفان,toofaan,বজ্রসহ বৃষ্টি ,bojroshoho brishti, رعد و برق,"radobargh
", رعد و برق,rad o barq,,,stuhi me bubullima,grmljavinska oluja,burza z piorunami,грмотевици,,гроза,,C: bouřka,,,гръмотевична буря/gramotevichna burya,bager,S: Åskväder N: Tordenvær D: tordenvejr,,,ukkonen,,Tempesta,fırtına,tormenta eléctrica,zivatar,trovoada,kategida ,καταιγίδα,furtună cu tunete,ամպրոպ,amprop,Audra,pagkulog at pagkidlat,,,
,THUNDER ,(der) Donner,رعد,رعد,,Ra'd,,thunder,(le) tonnerre,grmenje,(de) donder, ነጎዳ,negoda,,,,,گرج,garj,বজ্র ,bojro,رعد,rad,رعد,rad,,,bubullimë,grom,grzmot / błyskawica / piorun,гром,,гром,,C: bouřka,,,гръм/gram,gurîna esmên,S: Åska D+N: Torden,,,ukkonen,,Tuono,gök gürültüsü,trueno,mennydörgés,trovão,vronti,βροντή,tunet,որոտ,vorot,Griaustinis,kulog,,,
,LIGHTNING,(der) Blitz,صاعقة,صاعقة,,Saeqa,,lightning,éclair,bliskanje,(de) bliksem,በርቂ,Berqi,,,,,آسمانی بجلی,aasmaani bijli,বিদ্যুত ,biddut,برق ,bargh,برق,barq,,,vetëtimë,bljesak,błyskawica / piorun,блесок,,гроза,,C: blesk,,,светкавица/svetkavitsa,birûsk,S: Blixt D+N: Lyn,,,salama,,Lampo,yıldırım,relámpago,villám,relâmpago,keravnos,κεραυνός,fulger,կայծակ,kaytsak,Žaibas,kidlat,,,
,HURRICANE,(der) Wirbelsturm; (der) Hurricane,إعصار,إعصار,,i'issar,,hurricane,ouragan,orkan,(de) orkaan,ህቦብላ,Hbobla,,,,,طوفان,Toofan,ঘূর্ণিঝড় ,ghurnijhor,طوفان,toofaan,طوفان,toofaan,,,uragan,uragan,huragan,ураган,,ураган,,C: hurikán,,,ураган/uragan,bahoz,S: Orkan D+N: Orkan,,,hurrikaani,,uragano,fırtına,huracán,hurrikán,furacão,tifonas,τυφώνας,furtună,փոթորիկ,p’vot’vorik,Uraganas,unos,,,
,TYPHOON,(der) Taifun,طوفان,إعصار,,tofaan,,typhoon,"typhon, tempête",tajfun,(de) tyfoon,ብርቱዕ ህቦብላ,Brtue hbobla,,,,,طوفان,Toofan,টাইফুন ,taifun,گرباد,gerdbaad,طوفان,toofaan,,,taifun,tajfun,tajfun,тајфун,,тайфун,,C: taifun,,,тайфун/tayfun,bager,S+N: Tyfon D: Tyfon,,,"taifuuni
",,tifone,tayfun,tifón,tájfun,tufão,anemostrovilos,ανεμοστρόβιλος,taifun,թայֆուն,t’ayfun,Taifūnas,bagyo,,,
,FLOOD,(das) Hochwasser,فيضان,فيضان,,fayadan,,flood,inondation,poplava,"vloed (""high water""); (de) overstroming (""disaster"")",ዕልቅቕልቕ,Elqliq,,,,,سیلاب,saylaab,বন্যা ,bonna,سیل,seyl,سیل,sey,,,përmbytje,poplava,powódź,поплава,,наводнение,,C: záplava,,,наводнение/navodnenie,lehî,S: Översvämmning N+D: Oversvømmelse,,,tulva,,inondazione,sel,inundación,árvíz,inundação,plimira,πλημμύρα,inundaţie,ջրհեղեղ,jrheghegh,Potvynis,baha,,,
,EARTHQUAKE,(das) Erdbeben,زلزال,زلزال,,Zelzal,,earthquake,(le) tremblement de terre,potres,(de) aardbeving,ምንቅጥቃጥ ምድሪ,Minqitqat midri,,,,,زلزلہ,zalzala,ভূমিকম্প ,bhumikompo,زلزله ,zelzeleh,زلزله,zelzela,,,tërmet,potres (zemljotres),trzęsienie ziemii,земјотрес,,землетрясение,,C: zemětřesení,,,земетресение/zemetresenie,erdhej,S: Jordskalv N: Jordskelv D: Jordskælv,,,maanjäristys,,Terremoto/Sisma,deprem,terremoto,földrengés,tremor de terra,sismos,σεισμός,cutremur,երկրաշարժ,yerkrasharzh,Žemės drebėjimas,lindol,,,
,EARTHQUAKE_AFTERSHOCK,(das) Nachbeben,هزة ارتدادية,هزة ارتدادية,,Hazeh ertedadyah ,,aftershock,réplique,popotresni sunek,(de) naschok,ድሕረ፡ምንቅጥቃጥ,Dihri-minqitqat,,,,,زلزلہ,zalzala,ভূমিকম্প (পরবর্তী),bhumikompo (poroborti),پس لرزه,pas larzeh, پس لرزه,pas larza,,,tronditje,niz manjih potresa (zemljotresa) nakon početnog,wstrząs wtórny,земјотрес,,повторный подземный толчок,,doznívání zemětřesení,,,,erdhejên paşbir,S: Efterskalv N: Etterskalv,,,jälkijäristys,,scossa di assestamento,Artçı deprem,réplica,utórengés,réplica,metasismos,μετασεισμός,replică la cutremur,aftershock,aftershock,Tremoras,,,,
,TSUNAMI,(der) Tsunami,تسونامي,تسونامي,,Tsunami,,tsunami,Tsunami,tsunami,(de) tsunami, ምንቅጥቃጥ ምድሪ ዘበገሶ ማዕበል,Minqitqat midri zebegeso Maebel,,,,,سونامی,Soonami,সুনামি ,sunami,سونامی ,sunami,سونامی,sunaami,,,cunami,tsunami / cunami,tsunami,цунами,,цунами,,papír,,,цунами/tsunami,tsunamî,S+N: Tsunami D: Tsunami,,,hyökyaalto,,Tsunami,tsunami,tsunami,szökőár,tsunami,tsunami,τσουνάμι,tsunami,ցունամիի,ts’unamii,Cunamis,tsunami / buhawi,,,
,SEASON,(die) Jahreszeiten,الفصول والمواسم,فصول السنة,,,,seasons [pl],(les) saisons,letni časi,(de) jaargetijden / (de) seizoenen,ወቕቲ,weqti,,,,,موسم,Mausam,ঋতু ,,,,,,,,stinët,godišnja doba,pory roku,годишно доба,,,,roční doby,,,годишни времена/godishni vremena,demsal,S: Årstider N: Sesonger,,,vuodenajat  [pl],,(le) stagioni,mevsimler,estaciones del año,évszakok,estações do ano,epohes,εποχές,anotimpurile,Seasons,Seasons,Metų laikai [pl],panahon,,,
,SUMMER,(der) Sommer,صيف,صيف,,sayif,,summer,été,poletje,(de) zomer,ሓጋይ,hagay,,,,, گرمی,garmi,গ্রীষ্ম ,grishsho,تابستان ,tabestaan,تابستان,taabestaan,,,verë,ljeto,lato,лето,,лето,,C: léto,,,лято/lyato,havîn,S: Sommar N+D: Sommer,,,kesä,,estate,yaz,verano,nyár,Verão,kalokeri,καλοκαίρι,vară,buzzer,buzzer,Vasara,tagaraw/tagtuyot (dry season),,,
,SPRING_SEASON,(der) Frühling,ربيع,ربيع,,rabii,,spring,printemps,pomlad,(de) lente,ጽድያ,s´d´ja,,,,,بہار,bahaar,বসন্ত ,boshonto,بهار,bahaar,بهار,bahaar,,,pranverë,proljeće / proleće,wiosna,пролет,,весна,,C: jaro,,,пролет/prolet,bihar,S+N: Vår D: Forår,,,kevät,,primavera,ilkbahar,primavera,tavasz,Primavera,anixi,άνοιξη,primavară,գարուն,garun,Pavasaris,tagsibol,,,
,AUTUMN,(der) Herbst,خريف,خريف,,kharif,,autumn / fall,automne,jesen,(de) herfst,ቀውዒ,qew'ie,,,,,خزاں,khazaan,শরৎ ,shorot,پاییز ,paayiz,خزان,khazaan,,,vjeshtë,jesen,jesień,есен,,осень,,C: podzim,,,есен/esen,payîz,S: Höst N: Høst D: efterår,,,syksy,,autunno,sonbahar,otoño,ősz,Outono,fthinoporo,φθινόπωρο,toamnă,աշուն,ashun,Ruduo,taglagas,,,
,WINTER,(der) Winter,شتاء,شتاء,,shita'a,,winter,hiver,zima,(de) winter, ሓጋይ,Hagay,,,,,سردی,sardi,শীত ,shit,زمستان,zemestaan,زمستان,zemestaan,,,dimër,zima,zima,зима,,зима,,C: zima,,,зима/zima,zivistan,S+N: Vinter D: vinter,,,talvi,,inverno,kış,invierno,tél,Inverno,himonas,χειμώνας,iarnă,ձմռանը,dzmrrany,Žiema,taglamig,,,
,HAIL,(der) Hagel,بَرَد,بَرَد,,barad,,hail,grêle,toča,(de) hagel,በረድ,Bered,,,,,اولے,Olay,শিলাবৃষ্টি ,shilabrishti,تگرگ ,tagarg,ژاله,jaala,,,breshër,tuča / grad,grad,град,,град,,C: bouře,,,градушка/gradushka,teyrok,S: Hagel N+D: Hagl,,,raekuuro,,grandine,dolu,granizo,jégeső,granizo,halazi,χαλάζι,grindină,կարկուտ,karkut,Kruša,nayelong ulan,,,
,MOUNTAIN,(der) Berg,جبل,جبل,,jabal,,mountain,montagne,gora,(de) berg,ጎቦ ፨ እምባ,gobo / emba,,,,,پہاڑ,Pahar,পাহাড় ,pahar,کوه,kooh,کوه,koh,,,mal,planina,góra,планина,,гора/горы,,C: hora,,,планина/planina,çiya,S+N: Berg D: Bjerg,,,vuori,,montagna,dağ,montaña,hegy,montanha,vouno,βουνό,munte,լեռնային,lerrnayin,Kalnas,bundok,,,
,HILL,(der) Hügel,تلة,تلة,,talla,,hill,colline,hrib,(de) heuvel,ኩርባ ፨ ኰረብታ,kuriba / kwerebta,,,,,پہاڑی,Pahari,টিলা ,tila,تپه,tapeh,تپه,tapa,,,kodër,brdo,wzgórze,рид,,холм,,C: kopec,,,връх/vrah,kêl,S: Backe D+N: Bakke,,,mäki,,collina,tepe,colina,domb,colina,lofos,λόφος,deal,բլուր,blur,Kalnas,burol,,,
,SEA ,(das) Meer,بحر,بحر,,baher,,sea,mer,morje,(de) zee,ባሕሪ,bahri,,,,,سمندر,Samandar,সাগর ,shagor,دریا ,darya,بحر,bahr,,,deti,more,morze,море,,море,,C: moře,,,море/more,derya/behr,S+N: Hav D: Hav,,,meri,,mare,deniz,mar,tenger,mar,thalasa,θάλασσα,mare,ծովային,tsovayin,Jūra,dagat,,,
,POND,(der) Teich,بركة,حوض,,berka,,pond,étang,ribnik,(de) vijver,ንእሽቶ ቀላይ ፨ ራህያ,nshto qlay / Rahya,,,,,طالاب,Talaab,পুকুর ,pukur,حوض,hoz,حوض,hoz,,,pellg,ribnjak,staw,бара,,озеро,,C: rybník,,,езерце/ezertse,gola biçûk,S: Damm N+D: Dam,,,lampi,,Stagno/Laghetto,"göl, gölet",laguna,halastó,lagoa,limnula,λιμνούλα,heleşteu,լճակ,lchak,Prūdas,dagat-dagatan,,,
,RIVER,(der) Fluss,نهر,نهر,,naher,,river,rivière,reka,(de) rivier,ወሓዚ፨ ፈለግ,wehazi / feleg´,,,,,دریا,Darya,নদী ,nodi,رودخانه ,roodkhaaneh,دریا,darya,,,lum,rijeka / reka,rzeka,река,,река,,C: řeka,,,река/reka,çem,S+N+D: Flod,,,joki,,fiume,nehir,río,folyó,rio,potami,ποτάμι,râu,գետ,get,Upė,ilog,,,
,LAKE,(der) See,بحيرة,بحيرة,,bouhayra,,lake,lac,jezero,(het) meer,ቀላይ,qelay´,,,,,جھیل,Jheel,হ্রদ ,hrod,دریاچه ,daryaacheh,دریاچه ,daryacha,,,liqen,jezero,jezioro,езеро,,озеро,,C: jezero,,,езеро/ezero,gol,S: Sjö N: Sjø D: Sø,,,järvi,,lago,göl,lago,tó,lago,limni,λίμνη,lac,ծով,tsov,Ežeras,lawa,,,
,TREE,(der) Baum,شجرة,شجرة,,shajara,,tree,arbre,drevo,(de) boom,ገረብ,gereb´,,,,,درخت,Darakht,গাছ / বৃক্ষ ,gachh/brikkho,درخت ,derakht,درخت,darakht,,,pemë,stablo,drzewo,дрво,,дерево,,C: strom,,,дърво/darvo,dar,S: träd N: tre D: træ,,,puu,,albero,ağaç,árbol,fa,árvore,dentro,δέντρο,pom,ծառ,tsarr,Medis,puno,,,
,TREE_LEAF,(die) Blätter,أوراق شجر,أوراق شجر,,awraq shajar,,leaves [pl],feuilles,listi,(de) bladeren,ኣቝጽልቲ,Aqutslti,,,,,پتے,Pattay,পাতা ,pata,برگ,barg,برگ,barg,,,gjethe,lišće,liście,листови,,листья/ листва,,C: listí,,,листа/lista,pel,S: Löv N: Blad D: Blade,,,lehdet,,foglie,yaprak,hojas,levelek,folhas,fila,φύλλα,frunze,տերեւները,terevnery,Lapai [pl],mga dahon,,,
,PLANTS,(die) Pflanzen,نباتات,نباتات,,nabatat,,plants [pl],plantes,rastline,(de) planten,ኣታኽልቲ,Atakhlti,,,,,پودے,Pooday,গাছ ,gachh,گیاهان ,giaahaan,نبات / گیاهان,nabaat / giyaahaan,,,bimë,biljke,rośliny,растенија,,растения,,C: rostliny,,,растения/rastenia,şînahî,S: Växter N+D: Planter,,,kasvit,,piante,bitki,plantas,növény,plantas,fita,φυτά,plante,բույսեր,buyser,Augalai [pl],mga halaman,,,
,FLOWER,(die) Blume,زهرة,زهرة,,zahra,,flower,fleur,roža; cvet,(de) bloem,ዕምባባ,embaba,,,,,پھول,phool,ফুল / চারা গাছ ,phul/chara gachh,گل,gol,گل,gul,,,lule,cvijet / cvet,kwiat,цвеќе,,цветы,,C: květina,,,цвете/tsvete,kulîlk,S: Blomma N+D: blomster,,,kukka,,fiore,çiçek,flor,virág,flor,lοulοudi,λουλούδι,floare,ծաղիկ,tsaghik,Gėlė,bulaklak,,,
,METAL,(das) Metall,حديد,معدن,,hadid,,metal,métal,kovina,(het) metaal,ዓይነት ሓጺን,ay´nete hatsin,,,,,دھات,Dhaat,ধাতু ,dhatu,آهن ,aahan,فلز,felez,,,metal,metal,metal,метал,,метал,,C: kov,,,метал/metal,metal,S+N: Metall D: metal,,,metalli,,metallo,metal,metal,fém,metal,metalo,μέταλλο,metal,մետաղ,metagh,Metalas,bakal,,,
,WOOD,(das) Holz,خشب,خشب,,khashab,,wood,bois,les,(het) hout,ዕንጸይቲ,entseyti,,,,,لکڑی,Lakri,কাঠ ,kath,چوب,choob,چوب,choob,,,dru,drvo,drewno,дрво,,дерево,,C: dřevo,,,дърво/darvo,texte,S: Trä N: Tre D: træ / pel,,,puu,,legno,tahta,madera,fa,madeira,ksilo,ξύλο,lemn,փայտ,p’ayt,Mediena,kahoy,,,
,ROCK,(der) Fels,صخرة,صخرة,,sakhra,,rock,"rocher, pierre",kamen,(de) steen,ከውሒ,kew´hi,,,,,چٹان,Chattaan,পাথর ,pathor,سنگ/صخره,sang/sakhreh ,سنگ,sang,,,gurë,kamen,skała / kamień,камен,,камень,,C: kámen,,,скала/skala,lat,S+N: sten D: sten,,,kivi,,roccia,taş,piedra,szikla,pedra,petra,πέτρα,piatră,քար,k’ar,Akmuo,bato,,,
,STAR,(die) Sterne,نجمة / نجوم,نجمة / نجوم,,najma / noujoum,,star,étoile,zvezda,(de) ster,ኮኾብ,kokhob´,,,,,تارہ,tara,তারা ,tara,ستاره,setaareh,ستاره,setaarah,,,yll,zvijezda / zvezda,gwiazda,ѕвезда,,звезда,,C: hvězda,,,звезди/zvezdi,stêr,S: stjärna D+N: stjerne,,,tähti,,Stella,yıldız,estrella,csillagok,estrela,asteri,αστέρι,stea,աստղ,astgh,Žvaigždė,bituin,,,
,SAND,(der) Sand,رمل,رمل,,ramel,,sand,sable,pesek,(het) zand,ሑጻ,hus´a,,,,,ریت,rayt,বালু ,balu,/ماسه شن, shen/maaseh,شن,shen,,,rërë,pijesak / pesak,piasek,песок,,песок,,C: písek,,,пясък/pyasak,qûm,S: sand N+D: sand,,,hiekka,,sabbia,kum,arena,homok,areia,amos,άμμος,nisip,Sands,Sands,Smėlis,buhangin,,,
,FOREST,(der) Wald,غابة,غابة,,ghaba,,forest; woods,forêt,gozd,(het) bos,ዱር ፨ ጫካ,dur´ / cha´ka,,,,,جنگل,jangal,বন ,bon,جنگل,jangal,جنگل,jangal,,,pyll,šuma,las,шума,,лес,,C: les,,,гора/gora,daristan,S+N: skog D: skov,,,metsä,,Foresta/bosco,orman,bosque,erdő,Bosque,dasos,δάσος,pădure/lemne,անտառ,antarr,Miškas,gubat/kagubatan,,,
,FOG,(der) Nebel,ضباب,ضباب,,dabab,,fog,brouillard,megla,(de) mist,ግመ,g´me,,,,,دھند,dhund,কুয়াশা ,kuyasha,مه,meh,غبار,ghobaar,,,mjegull,magla,mgła,магла,,туман,,C: mlha,,,мъгла/magla,"sîs, mij",S: dimma D: tåge,,,sumu,,nebbia,sis,niebla,köd,Nevoeiro,omihli,ομίχλη,ceaţă,մառախուղ,marrakhugh,Rūkas,hamog,,,
,PARK,(der) Park,حديقة / منتزه,حديقة / منتزه,,hadiqa,,park,parc,park,(het) park,መናፈሻ ቦታ,menafesha bota,,,,,پارک,Park,পার্ক/ বাগান ,park/bagan,پارک ,paark,پارک,paark,,,park,park,park,парк,,парк,,C: park,,,парк/park,park,S+N: Park D: park,,,puisto,,parco,park,parque,park,Parque,parko,πάρκο,parc,զբոսայգի,zbosaygi,Parkas,parke,,,
,BEACH,(der) Strand,شاطئ,شاطئ,,shate'e,,beach,plage,plaža,(het) strand,ገምገም ባሕሪ,gem´gem bah´ri,,,,,ساحل,saahil,সৈকত ,shoikot,ساحل دریا,"saahel daryaa
",ساحل,saahel,,,plazh,plaža,plaża,плажа,,пляж/ морской берег/ побережье,,C: pláž,,,плаж/plazh,plaj/ ber bahrê,S+N: Stranden D: Strand,,,ranta,,spiaggia,kumsal,playa,strand,Praia,paralia,παραλία,plajă,լողափ,loghap’,Paplūdimys,tabing-dagat/dalampasigan,,,
,VOLCANO,(der) Vulkan,بركان,بركان,,Borkan,,volcano,Volcan,vulkan,(de) vulkaan,እሳተ ጎሞራ,esate gomera,,,,,آتش فشاں,aatish-fishaan,আগ্নেয়গিরি ,agneyogiri,کوه آتش فشان,"koohe atashfeshaan
",آتش فشان,aatesh feshaan,,,vullkan,vulkan,wulkan,вулкан,,вулкан,,sopka,,,вулкан/vulkan,çiyayê agirîn,S: vulkan D: vulkan,,,tulivuori,,Vulcano,yanardağ,volcán,vulkán,vulcão,ifestio,ηφαίστειο,vulcan,հրաբուխ,hrabukh,Ugnikalnis / Vulkanas,bulkan,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Grundlegende Adjektive,صفات,صفات,,Sifat,,Basic Adjectives,Adjectifs ,Osnovni pridevniki,bijvoeglijke naamwoorden (basis),,,,,,,صفات,Sifaat,বিশেষণ ,,صفات,,,,,,Mbiemra,Osnovni pridjevi / pridevi,Podstawowe przymiotniki,Основни придавки,,Характеристики,,,,,Прилагателни,Rengdêrên giring,S: Adjektiv N+D: Adjektiver,,,Adjektiiveja,,Aggettivi,sıfatlar,Adjetivos básicos,Alapvető melléknevek,Adjetivos básicos,Vasika Epitheta,Βασικά Επίθετα,Adjective,,,Būdvardžiai,,,,
,BIG,groß,كبير,كبير,,kabir,,big,gros,velik,groot; grote,ዓቢ,aby-yi,,,,,بڑا,barra,বড় ,boro,بزرگ,bozorg,کلان,kalaan,,,i/e madh,"velik (velika, veliko)",duży / duża (f) ,големо,,большой,,C: velký,,,голям/golyam,mezin,S+N: Stor D: stor,,,iso,,grande,büyük,grande,nagy,grande,"megalos (male), megali (female), megalo (neutral)","μεγάλος, μεγάλη, μεγάλο",mare,մեծ,mets,Didelis [m] / Didelė [f],malaki,,,
,SMALL,klein,صغير,صغير,,saghir,,small,petit,majhen,klein; kleine,ንእሽቶይ,Ne-eshtoy,,,,,چھوٹا,chota,ছোট ,chhoto,کوچک ,koochik,چوچه,choocha,,,i/e vogël,"malen (malena, maleno)",mały / mała (f),мало,,маленький,,C: malý,,,малък/malak,biçûk,S+N: Liten D: lille,,,pieni,,piccolo,küçük,pequeño,kis,pequeno,mikros (male) / mikri (female)/mikro(neutral),μικρός/μικρή/μικρό,mic,փոքր,p’vok’r,Mažas [m] / Maža [f],maliit,,,
,SHORT,kurz,قصير,قصير,,qassir,,short,"petit, court",kratek / majhen,kort; korte,ሓጺር,Hats-sir,,,,,چھوٹا,chota,ছোট ,chhoto, کوتاه,kootah,کوتاه,kootaah,,,i/e shkurtër,"kratak (kratka, kratko)",krótki / krótka (f) | niski / niska (f),кратко,,короткий,,C: krátký,,,нисък/ къс /nisak/kas,kin / kurt,S+N: Kort D: kort,,,lyhyt,,Corto/Basso,kısa,corto/bajo,rövid,curto / baixo,kodos (male) / kodi (female) /kodo (neutral),κοντός/κοντή/κοντό,scurt,կարճ,karch,Trumpas [m] / Trumpa [f],maikli,,,
,LONG,lang; groß,طويل,طويل,,tawil,,tall / long / big,grand,velik; visok / dolg,lang; lange,ነዊሕ,new-wiH,,,,,لمبا,lamba,লম্বা ,lomba,بلند / دراز ,boland / deraaz,بلند / دراز,beland / daraaz,,,i/e gjatë,"dugačak (dugačka, dugačko); velik (velika, veliko), visok (visoka, visoko)",długi / długa (f) | wysoki / wysoka (f),високо / долго,,высокий / длинный,,C: vysoký / dlouhý,,,висок/ дълъг visok/malak,dirêj,S: lång D+N: lang,,,pitkä / korkea / iso,,alto / lungo,uzun,alto / largo / grande,hosszú,alto / longo,psilos (male)/psili(female)/psilo (neutral) / makri,ψηλός/ψηλή/ψηλό / μακρύ,inalt / lung,բարձրահասակ,bardzrahasak,Aukštas [m] / Aukšta [f] ; Ilgas [m] / Ilga [f] ; Didelis [m] / Didelė [f],mahaba,,,
,CHEAP,billig,رخيص الثمن,رخيص الثمن,,rakhis elthaman,,cheap,bon marché / pas cher,poceni,goedkoop; goedkope,ሕሱር,Hesur,,,,,سستا,sasta,সস্তা,shosta,ارزون,arzoon,ارزان,arzaan,,,i/e lirë,"jeftin (jeftina, jeftino)",tani / tania (f),ефтино,,дешёвый,,C: levný,,,евтин/evtin,erzan,S+N: Billig D: billig,,,halpa,,Economico,ucuz,barato,olcsó,barato ,fthinos (male) / fthini (female)/ fthino (neutral),φθηνός/φθηνή/φθηνό,ieftin,էժան,ezhan,Pigus [m] / Pigi [f],mura,,,
,EXPENSIVE,teuer,غالي الثمن,غالي الثمن,,ghali elthaman,,expensive,cher (chère),drag,duur; dure,ክቡር,kebur,,,,,مہنگا,mehnga,দামী ,dami,گران ,geraan,قیمت / گران,qimat / graan,,,i/e shtrenjtë,"skup (skupa, skupo)",drogi / droga (f),скапо,,дорогой,,C: drahý,,,скъп/skap,biha,S+N: Dyr D: dyr,,,kallis,,caro,pahalı,caro,drága,caro,"akrivos (male), akrivi (female), akrivo (neutral)","ακριβός,ακριβή,ακριβό",scump,թանկ,t’ank,Brangus [m] / Brangi [f],mahal,,,
,NEAR,nah,قرب,قرب / بجوار,,qoureb / biijiwar,,near,proche / près,blizu,dichtbij; vlakbij,ጥቓ,thqha,,,,,نزدیک/قریب,nazdeek/qarib,কাছে ,kachhe,نزدیک ,nazdik,نزدیک,nazdik,,,afër,blizu,blisko,блиску,,рядом,,C: blízký,,,близък/blizak,nêzîk,S: Nära N+D: nær,,,lähellä,,vicino,yakın,cerca,közel,perto,konta,κοντά,aproape,մոտ,mot,Arti,malapit,,,
